3.01	0.9699
3.0197	0.939703
3.0291	0.909412
3.03819	0.87903
3.04698	0.84856
3.05547	0.818006
3.06365	0.787369
3.07152	0.756654
3.07909	0.725863
3.08634	0.695
3.09329	0.664067
3.09994	0.633067
3.10627	0.602005
3.11229	0.570882
3.118	0.539702
3.12339	0.508468
3.12848	0.477183
3.13325	0.445851
3.13771	0.414474
3.14185	0.383055
3.14568	0.351598
3.1492	0.320106
3.1524	0.288582
3.15529	0.257029
3.15786	0.225451
3.16011	0.19385
3.16205	0.162229
3.16367	0.130593
3.16498	0.0989429
3.16597	0.0672832
3.16664	0.0356168
3.167	0.00394686
3.16703	-0.0277235
3.16676	-0.0593911
3.16616	-0.0910527
3.16525	-0.122705
3.16403	-0.154345
3.16248	-0.18597
3.16062	-0.217577
3.15845	-0.249161
3.15596	-0.280721
3.15315	-0.312252
3.15003	-0.343752
3.14659	-0.375218
3.14284	-0.406647
3.13877	-0.438034
3.13439	-0.469378
3.1297	-0.500675
3.12469	-0.531922
3.11937	-0.563116
3.11374	-0.594253
3.1078	-0.625331
3.10154	-0.656346
3.09498	-0.687296
3.08811	-0.718177
3.08092	-0.748987
3.07343	-0.779721
3.06564	-0.810377
3.05753	-0.840953
3.04912	-0.871444
3.04041	-0.901848
3.03139	-0.932162
3.02207	-0.962383
3.01245	-0.992507
3.00252	-1.02253
2.9923	-1.05246
2.98177	-1.08227
2.97095	-1.11198
2.95983	-1.14158
2.94841	-1.17106
2.9367	-1.20043
2.9247	-1.22968
2.9124	-1.2588
2.89981	-1.2878
2.88693	-1.31667
2.87377	-1.34541
2.86031	-1.37401
2.84657	-1.40248
2.83255	-1.4308
2.81824	-1.45898
2.80365	-1.48702
2.78878	-1.51491
2.77363	-1.54265
2.75821	-1.57023
2.7425	-1.59765
2.72653	-1.62492
2.71028	-1.65202
2.69376	-1.67896
2.67697	-1.70573
2.65991	-1.73233
2.64259	-1.75875
2.625	-1.785
2.60715	-1.81107
2.58904	-1.83696
2.57067	-1.86267
2.55204	-1.88819
2.53316	-1.91352
2.51403	-1.93866
2.49464	-1.96361
2.475	-1.98836
2.45512	-2.01291
2.43499	-2.03726
2.41462	-2.06141
2.394	-2.08535
2.37315	-2.10908
